image_name,image_path,website,source,page,text,category,severity,cleaned_text
Screenshot 2026-04-14 221444.png,data\raw\skyscanner\Screenshot 2026-04-14 221444.png,skyscanner,Real,,"®& Hotels| Compare Cheap Hotel x = p estic flights from M % | Hotels| Compare Cheap Hotel X + Se skyscanner.co.in/hotels/search?checkin=2026-05-16&checkout=2026-05-18&adults=1 &rooms=1&source=FlightsDayViewOC&entity_id=275418888sort=sort_type_best_d... jere do you want to stay? Check-in Taxes and fees not included | 556 results Display total including taxes ALCORN OR Search as you move the map bid dh. sy Juven”, Reis Magos).. 3.415 + Top reviews Lowest price Most stars Nearest first ¥ RIM Parvoyron ¥10,297 28,559 Old:Goa 1,398 | a earlim 2| 8,200 erie 4 We find prices from all across the web — what providers pay us affects how we sort results. Learn how Skyscanner works Taleiaao, %6,000 mali — %2, %1,598 ta Cruz %807 CARANerteeer 138 2,500 Taj Cidade de Goa Heritage, 9 2,283 Kund Goa Our cheapest price ( 214250 J Bambolim os $14,250 oon ahem ee 0.38 km from Radiance Diagnostics agoda 18,749 Agacaim 4.5/5 12,025 reviews Free cancellation Breakfast included Madkai the Location 4.5/5 8 More deals from v Vasco Chicalim Cortalim 814,250 Da Gama #2511) Dabolim __Sancoale %6,000 sate %2,702 M8 Cozy AC Studio Aptin Panjim 90 a WS : =@om@a 2 gy Zt",,,hotels compare cheap hotel estic flights from hotels compare cheap hotel se skyscanner co in hotels search checkin 2026 05 16 checkout 2026 05 18 adults 1 rooms 1 source flightsdayviewoc entity id 275418888sort sort type best jere do you want to stay check in taxes and fees not included 556 results display total including taxes alcorn or search as you move the map bid dh sy juven reis magos 3 415 top reviews lowest price most stars nearest first rim parvoyron 10 297 28 559 old goa 1 398 earlim 2 8 200 erie 4 we find prices from all across the web what providers pay us affects how we sort results learn how skyscanner works taleiaao 6 000 mali 2 1 598 ta cruz 807 caranerteeer 138 2 500 taj cidade de goa heritage 9 2 283 kund goa our cheapest price 214250 bambolim os 14 250 oon ahem ee 0 38 km from radiance diagnostics agoda 18 749 agacaim 4 5 5 12 025 reviews free cancellation breakfast included madkai the location 4 5 5 8 more deals from vasco chicalim cortalim 814 250 da gama 2511 dabolim sancoale 6 000 sate 2 702 m8 cozy ac studio aptin panjim 90 ws om 2 gy zt
Screenshot 2026-04-14 221619.png,data\raw\skyscanner\Screenshot 2026-04-14 221619.png,skyscanner,Real,,"| Compare Cheap Hotel X Cc skyscanner.co.in/hotels/search?checkin=2026-05-168&checkout=2026-05-18&adu Where do you Goa ® Cheap domestic flights from MX Cozywoods Hill Resort 1.43 km from Karmali Station 3.7/5 32 reviews 1.25 km from Maruti Ground 4.3/5 191 reviews Guests liked: Beautiful vibe - Exceptional service - Helpful staff « Well maintained 4} Summarised by Al Hotels | Compare Cheap Hote! x B The Hosteller Goa, Old Goa, G 8rooms=1&sour Check-in 16/05/2026 Check-out 18/05/2026 34.924 - 49% off 32,500 arin: agoda ecee Free cancellation Cheapest from 1,964 310,297 erin ” Expedia Free cancellation More deals from €10,297 lightsDayViewOC&entity id=27541888&sort=sort type bestd.. ® rx x + + Ask Gemini eo Guests and rooms Jadult, 1 room Search hotels -> Searchasyoumovethemap @™) HX sel pee ones 3,415 + Panag’, %10,297 T Chat ua Reis Magos 78,559 Old\Goa %1,398 00 3 8,200 arlim %e716 4 Taleiaao %6,000 ‘mali 82, %1,598 pte Crux %807 3,367 CARANenterr 33,438 22,283 1,769 5 Bambolim %5,720 Goa'vetna 18,749 Agacaim 9 Vasco Da Gama 2,511 Chicalim Cortalim Dabolim Sancoale Velsao %15,913 Cansaunnr )5-18/hotel/hotel/hotels?legacy_provider_id=228&rooms=1&closed_user_group=generaléhb_data=peOCvPMRTaEA2-Kuy65x6USy2U6k3npKKil1 AdN6viuNMo2dRjINRjU_uXA1XcQ-2... QED = om ea « aa 22:16 14-04-2026 et) =",,,compare cheap hotel cc skyscanner co in hotels search checkin 2026 05 168 checkout 2026 05 18 adu where do you goa cheap domestic flights from mx cozywoods hill resort 1 43 km from karmali station 3 7 5 32 reviews 1 25 km from maruti ground 4 3 5 191 reviews guests liked beautiful vibe exceptional service helpful staff well maintained 4 summarised by al hotels compare cheap hote the hosteller goa old goa 8rooms 1 sour check in 16 05 2026 check out 18 05 2026 34 924 49 off 32 500 arin agoda ecee free cancellation cheapest from 1 964 310 297 erin expedia free cancellation more deals from 10 297 lightsdayviewoc entity id 27541888 sort sort type bestd rx ask gemini eo guests and rooms jadult 1 room search hotels searchasyoumovethemap hx sel pee ones 3 415 panag 10 297 chat ua reis magos 78 559 old goa 1 398 00 3 8 200 arlim e716 4 taleiaao 6 000 mali 82 1 598 pte crux 807 3 367 caranenterr 33 438 22 283 1 769 5 bambolim 5 720 goa vetna 18 749 agacaim 9 vasco da gama 2 511 chicalim cortalim dabolim sancoale velsao 15 913 cansaunnr 5 18 hotel hotel hotels legacy provider id 228 rooms 1 closed user group general hb data peocvpmrtaea2 kuy65x6usy2u6k3npkkil1 adn6viunmo2drjinrju uxa1xcq 2 qed om ea aa 22 16 14 04 2026 et
uc0.png,data\raw\urbancompany\uc0.png,urbancompany,Real,,"Urban Company Select a service Upto 20% OFF Super saver Waxing Bridal facial packages Korean facial Signature facials Cleanup v Pedicure & Threading & face Bleach, detan & manicure wax massage © 1201, Cliff Ave- Hiranandani... v Q. Search in Salon Luxe Cleanup Hydra mud glow cleanup © 4.90 (6K reviews) 31,299 * 45 mins * Purifies skin & refines pores to reveal a healthy, natural glow * Suitable for dry skin View details Detox mud cleanup © 4.91 (2K reviews) . @ Get 750 coupon After first service delivery UC Promise Y 4.5+ Rated Beauticians Fogun> iy Y Luxury Salon Experience Y Premium Branded Products View Car",,,urban company select service upto 20 off super saver waxing bridal facial packages korean facial signature facials cleanup pedicure threading face bleach detan manicure wax massage 1201 cliff ave hiranandani search in salon luxe cleanup hydra mud glow cleanup 4 90 6k reviews 31 299 45 mins purifies skin refines pores to reveal healthy natural glow suitable for dry skin view details detox mud cleanup 4 91 2k reviews get 750 coupon after first service delivery uc promise 4 5 rated beauticians fogun iy luxury salon experience premium branded products view car
uc1.png,data\raw\urbancompany\uc1.png,urbancompany,Real,,"juc| Checkout Salon Luxe Account Hydra mud glow cleanup - 1+ 31,299 To book the service, please login or sign up Avoid calling before reaching the location Coupons and offers Login/Sign up to view offers Payment summary Item total 31,299 Taxes and Fee 89 Total amount 31,388 Amount to pay 31,388 Amount to pay 1,388 View breakup",,,juc checkout salon luxe account hydra mud glow cleanup 1 31 299 to book the service please login or sign up avoid calling before reaching the location coupons and offers login sign up to view offers payment summary item total 31 299 taxes and fee 89 total amount 31 388 amount to pay 31 388 amount to pay 1 388 view breakup
uc2.png,data\raw\urbancompany\uc2.png,urbancompany,Real,,"Checkout Send booking details to +91 7385896672 Q Address Select address Cancellation policy © Free cancellations if done more than 12 hrs before the service. A fee will be charged otherwise. © If the pack is unused, it can be cancelled for a full refund. Read full policy @ coupons and offers Payment summary Item total Pack discount Taxes and Fee Total amount Amount to pay Add a tip to thank the Professional =50 275 %100 POPULAR 100% of the tip goes to the professional. Amount to pay 1 offer > 35,956 1,400 3339 34,895 34,895 Custom 34,895 View breakup",,,checkout send booking details to 91 7385896672 address select address cancellation policy free cancellations if done more than 12 hrs before the service fee will be charged otherwise if the pack is unused it can be cancelled for full refund read full policy coupons and offers payment summary item total pack discount taxes and fee total amount amount to pay add tip to thank the professional 50 275 100 popular 100 of the tip goes to the professional amount to pay 1 offer 35 956 1 400 3339 34 895 34 895 custom 34 895 view breakup
uc3.png,data\raw\urbancompany\uc3.png,urbancompany,Real,,"Urban Company Select a service OFF ‘Super saver packs Stress relief Pain relief ck « ‘Ayurvedic skin Add-ons care © 1201, Cliff Ave- Hiranandani... v Q. Search in Spa Ayurveda 25% OFF Pack of 4 F999 z4.299 per massage* & Full body *Valid for 5 months 4 sessions (Mon-Sat only): Abhyangam massage © 4.80 (127K reviews) 2 options Add Starts at 74,116 25346 ® Starts at $1029/session * This massage pack can be redeemed between Monday to Saturday only View details 25% OFF Pack of 4 @ Get 750 coupon After first service delivery UC Promise no Y Verified Professionals agua VY Hassle Free Booking Y Transparent Pricing 34,556 35,956 iew Cart",,,urban company select service off super saver packs stress relief pain relief ck ayurvedic skin add ons care 1201 cliff ave hiranandani search in spa ayurveda 25 off pack of 4 f999 z4 299 per massage full body valid for 5 months 4 sessions mon sat only abhyangam massage 4 80 127k reviews 2 options add starts at 74 116 25346 starts at 1029 session this massage pack can be redeemed between monday to saturday only view details 25 off pack of 4 get 750 coupon after first service delivery uc promise no verified professionals agua vy hassle free booking transparent pricing 34 556 35 956 iew cart
yatra_0.png,data\raw\yatra\yatra_0.png,yatra,Real,,"ae O 5 [2] Corporates v 6, For Travel Agents &_ support v lum Hotels 2 Holidays ® Bus & Trains Cabs + DiyaA Round Trip Multi City Departure From Going To Departure Date V Return Date V Travellers & Clas: New Delhi Mumbai 16 Apr'26 ne 1 Traveller to save extra my (@ Claim your Covid Refund Gulf Crisis: Important Flight Updates > Claim Refund for Cancelled Flights > yatre Summe?: Ravel sex | uP TO 5Q% OFF xn : is",,,ae 5 2 corporates 6 for travel agents support lum hotels 2 holidays bus trains cabs diyaa round trip multi city departure from going to departure date return date travellers clas new delhi mumbai 16 apr 26 ne 1 traveller to save extra my claim your covid refund gulf crisis important flight updates claim refund for cancelled flights yatre summe ravel sex up to 5q off xn is
yatra_1.png,data\raw\yatra\yatra_1.png,yatra,Real,,"Date > New Delhi (DEL) Mumbai (BOM) 16Apr - Return YT Stops: 0 1 2 Price v Depart Time v Airlines ¥ Filters MyAccount * Support ~ Recent Search ~ Aircraft v 2 Travellers, Economy More Filters v Offers Modify Search Non Stop a < Wed, 15 Apr Thu, 16 Apr Fri, 17 Apr Sat, 18 Apr Sun, 19 Apr Mon, 20 Apr Tue, 21Apr Wed, 22 Apr Thu, 23 Apr Fri, 24 Apr > fs] 27.268 26,203 %6,203 26,203 26,665 26,451 %6,203 26,203 %6,203 26,203 PR Sort By: DEPART ARRIVE DURATION PRICE NON STOP FIRST New Delhi(DEL) 2h 10m Mumbai(BOM) 26,906 SpiceJet 16:30 18:40 SG-476 416 Apr 16 Apr View Fares Indira Gandhi (T-1D) Upto Rs. 3,000 OFF with ICICI EMI option. Use code - YTICICIEMI New Delhi(DEL) 2h 25m SpiceJet 20:10 $G-162 Non Stop Chatrapati Shivaji (T-1) Mumbai(BOM) 22:35 6,906",,,date new delhi del mumbai bom 16apr return yt stops 0 1 2 price depart time airlines filters myaccount support recent search aircraft 2 travellers economy more filters offers modify search non stop wed 15 apr thu 16 apr fri 17 apr sat 18 apr sun 19 apr mon 20 apr tue 21apr wed 22 apr thu 23 apr fri 24 apr fs 27 268 26 203 6 203 26 203 26 665 26 451 6 203 26 203 6 203 26 203 pr sort by depart arrive duration price non stop first new delhi del 2h 10m mumbai bom 26 906 spicejet 16 30 18 40 sg 476 416 apr 16 apr view fares indira gandhi 1d upto rs 3 000 off with icici emi option use code yticiciemi new delhi del 2h 25m spicejet 20 10 162 non stop chatrapati shivaji 1 mumbai bom 22 35 6 906
yatra_2.png,data\raw\yatra\yatra_2.png,yatra,Real,,"Fare Options ONWARD B SG-476 DEL — BOM 16 Apr 16:30 - 18:40 Services 6,906 O 87,280 O 8,619 Deal Of The Day Spice Saver Spice Max Oh - 3h: Non Refundable Oh - 3h: Non Refundable Non-Refundable 3h - 4d: INR 4,899 3h - 4d: INR 4,899 4d - 365d: INR 3,899 4d - 365d: INR 3,899 Cancellation From departure time Oh - 3h: Non Changeable Oh - 3h: Non Changeable 3h - 365d: INR 2,999 3h - 365d: INR 2,999 Date Change , Non- Changeable From departure time Preferred: Chargeable Preferred: Chargeable Seat Selection SpiceMax: Chargeable SpiceMax: Chargeable Free @ Checked Bag 15 Kgs 15 Kgs 15 Kgs Hand Bag 7 Kgs 7 Kgs 7 Kgs Yf Meal Chargeable Chargeable Complimentary meal Important: Details are based on information provided by the airline, Fees mentioned apply per traveller and do not include the Yatra service fee. 26,906/adult",,,fare options onward sg 476 del bom 16 apr 16 30 18 40 services 6 906 87 280 8 619 deal of the day spice saver spice max oh 3h non refundable oh 3h non refundable non refundable 3h 4d inr 4 899 3h 4d inr 4 899 4d 365d inr 3 899 4d 365d inr 3 899 cancellation from departure time oh 3h non changeable oh 3h non changeable 3h 365d inr 2 999 3h 365d inr 2 999 date change non changeable from departure time preferred chargeable preferred chargeable seat selection spicemax chargeable spicemax chargeable free checked bag 15 kgs 15 kgs 15 kgs hand bag 7 kgs 7 kgs 7 kgs yf meal chargeable chargeable complimentary meal important details are based on information provided by the airline fees mentioned apply per traveller and do not include the yatra service fee 26 906 adult
yatra_3.png,data\raw\yatra\yatra_3.png,yatra,Real,,"yetve Your Trip Details New Delhi - Mumbai | Non-Stop B SpiceJet Thu, 16 Apr 26 SG-476 16:30 New Delhi (DEL) Indira Gandhi International Airport, T- 1D Selected Fare Details 2h 10m Economy | Deal Of The Day Total Time: 2h 10m Thu, 16 Apr 26 18:40 Mumbai (BOM) Chatrapati Shivaji, T-1 Deal Of The Day Inclusions x Es) Cancellation Non-Refundable Date Change Non- Changeable & ols Seats Meal Preferred: Chargeable Chargeable ur session will expire in Baggage Hand Baggage: 7 Kgs Fare Summary Base Fare (2 Travellers) v Fee & Surcharges v Discounts V Total Amount Your Savings Earn eCash © Promo Codes Enter Coupon Code in/ Signup View Fare Rules 211,410 3,174 (-)%772 13,812 772 250",,,yetve your trip details new delhi mumbai non stop spicejet thu 16 apr 26 sg 476 16 30 new delhi del indira gandhi international airport 1d selected fare details 2h 10m economy deal of the day total time 2h 10m thu 16 apr 26 18 40 mumbai bom chatrapati shivaji 1 deal of the day inclusions es cancellation non refundable date change non changeable ols seats meal preferred chargeable chargeable ur session will expire in baggage hand baggage 7 kgs fare summary base fare 2 travellers fee surcharges discounts total amount your savings earn ecash promo codes enter coupon code in signup view fare rules 211 410 3 174 772 13 812 772 250
yatra_4.png,data\raw\yatra\yatra_4.png,yatra,Real,,"yetre ra oe DIYAAL —~ sabe ms vs is s : aoe, RS Find cheapest a 7 “ Powered by DIYAAI 3% Flights jem Hotels 2 Holidays @ Bus f Trains 3 Cabs @ OneWay O RoundTrip © Multi City Departure From Going To Departure Date V Return Date V Travellers & Class “ ~~ Delhi Mumbai 26 Jul' 26 Suchet 1 Traveller to save extra Gandhi Internati... BOM, Chhatrapati Shivaji Int... Sunday Economy tt O Student © Armed Forces O Senior Citizen Non-Stop Flights ar Fares Extra Baggage Extra Discount Extra Discount 3) Claim your Covid Refund up to 4,200 OFF* on app ‘Use Code: GOYTAPP",,,yetre ra diyaal sabe ms vs is aoe rs find cheapest 7 powered by diyaai 3 flights jem hotels 2 holidays bus trains 3 cabs oneway roundtrip multi city departure from going to departure date return date travellers class delhi mumbai 26 jul 26 suchet 1 traveller to save extra gandhi internati bom chhatrapati shivaji int sunday economy tt student armed forces senior citizen non stop flights ar fares extra baggage extra discount extra discount 3 claim your covid refund up to 4 200 off on app use code goytapp
yatra_5.png,data\raw\yatra\yatra_5.png,yatra,Real,,"Your Trip Details . Fare Summary View Fare Rules New Delhi - Mumbai | Non-Stop Total Time: 2h 15m . Base Fare (1 Traveller) v %4,700 SpiceJet Sun, 26 Jul 26 . Sun, 26 Jul 26 SG-510 04:00 2h 15m 06:15 Fee & Surcharges V 21,537 Indira Gandhi International Airport, T- Chatrapati Shivaji, 1 1D Total Amount 26,070 Your Savings 167 Selected Fare Details Earn eCash © %250 Deal Of The Day Inclusions Y Promo Codes < iy on ol '] Enter Coupon Code Cancellation Date Change Seats Meal Baggage Non-Refundable Non- Changeable Preferred: Chargeable Chargeable Hand Baggage: 7 Kgs SpiceMax: Chargeable Check-in: 15 Kgs Your session will expire in",,,your trip details fare summary view fare rules new delhi mumbai non stop total time 2h 15m base fare 1 traveller 4 700 spicejet sun 26 jul 26 sun 26 jul 26 sg 510 04 00 2h 15m 06 15 fee surcharges 21 537 indira gandhi international airport chatrapati shivaji 1 1d total amount 26 070 your savings 167 selected fare details earn ecash 250 deal of the day inclusions promo codes iy on ol enter coupon code cancellation date change seats meal baggage non refundable non changeable preferred chargeable chargeable hand baggage 7 kgs spicemax chargeable check in 15 kgs your session will expire in
hotels0.png,data\raw\zenhotels\hotels0.png,zenhotels,Real,,"Hotels i 534 Hostels i 10 Apartments i 68 Apartment hotels i 19 Guest houses i 40 Cottages, villas, 8 bungalows i Campings i 0 Glampings i 0 Sanatoriums i 0 Resorts i 2 Boutique hotels i 3 Distance from the city center 30 km ————o Near the metro Facilities and services At the hotel Free Internet 672 Transfer 149 Parking 368 cc. Premier Inn London Euston ook ‘11 Duke's Road, London 2.3km from the center of London 366m from the Euston subway station Standard Quadruple _fS1 No meals Family room for 3 No free cancellation guests af Pay online full double bed and twin beds ook ‘15a Great Suffork Street, London 1.9km from the center of London 307m from the Southwark subway station Standard Family 161 No meals room for 3 guests No free cancellation @@ Pay online We use cookies for content, advertising, and traffic analysis purposes. The data is transferred to our partners. By clicking “Accept” Google's Privacy Policy you agree with the Cookie use policy and WSS Premier Inn London Southwark Tate Modern Excellent 6581 reviews SRenatt %20,549 i for night for 2 adults and 1 child All taxes included We have 2 rooms left Show all room: Excellent 2752 reviews 8.8 eBeunaR 222,818 i for night for 2 adults and 1 child All taxes included pear cen 2ypurny Pei Sea EN » LU Expand Search by moving the . Highgate _ _ Stre map al ay cae ""15,632 7 . _ ~ Hampstead An ~~ Heath . ~ "" partmo Q Enter location } la ~ Hampstead Park x Holloway yptoKe Newington N ""Gospel Oak it Hampstead Kentish Town ~ Belsize Park Cy : Ss South Hampstead Shacklewell _ oa) ‘Camden Town Barnsbury = 1 = gies - Haggerston Park Hoxton ~ King's Cross __. Bethni sGuey Shoreditch Clerkenwell St. John’s Wood Westminster Elephant and yy Castle NW / XK nington Old Kent Road ith Kensington mh Brompton s Camberwellgaiecgham Loughborough : > Bellenden K East Dulwich Herne Hill Nee i 2 Dulwich Villag",,,hotels 534 hostels 10 apartments 68 apartment hotels 19 guest houses 40 cottages villas 8 bungalows campings 0 glampings 0 sanatoriums 0 resorts 2 boutique hotels 3 distance from the city center 30 km near the metro facilities and services at the hotel free internet 672 transfer 149 parking 368 cc premier inn london euston ook 11 duke road london 2 3km from the center of london 366m from the euston subway station standard quadruple fs1 no meals family room for 3 no free cancellation guests af pay online full double bed and twin beds ook 15a great suffork street london 1 9km from the center of london 307m from the southwark subway station standard family 161 no meals room for 3 guests no free cancellation pay online we use cookies for content advertising and traffic analysis purposes the data is transferred to our partners by clicking accept google privacy policy you agree with the cookie use policy and wss premier inn london southwark tate modern excellent 6581 reviews srenatt 20 549 for night for 2 adults and 1 child all taxes included we have 2 rooms left show all room excellent 2752 reviews 8 8 ebeunar 222 818 for night for 2 adults and 1 child all taxes included pear cen 2ypurny pei sea en lu expand search by moving the highgate stre map al ay cae 15 632 7 hampstead an heath partmo enter location la hampstead park holloway yptoke newington gospel oak it hampstead kentish town belsize park cy ss south hampstead shacklewell oa camden town barnsbury 1 gies haggerston park hoxton king cross bethni sguey shoreditch clerkenwell st john wood westminster elephant and castle nw xk nington old kent road ith kensington mh brompton camberwellgaiecgham loughborough bellenden east dulwich herne hill nee 2 dulwich villag
hotels1.png,data\raw\zenhotels\hotels1.png,zenhotels,Real,,"Fresh season, fresh stays — $20 off hotels $500+ in the app Offer valid in the app only zenhotels. Excellent EX trustpilot @ Last rooms available on our site! Book while you still can INR27 782 Room price INR 23,823.77 for 2 adults and 1 child (6 years) for 1 night pm | | ce whe Check-in from 15:00 Premier Inn London Euston Including VAT INR 3,970.63 . 12 Aug 2026 ‘ 1Duke’s Road, London 9 Rate details - Important, please note Standard Quadruple Family room for Check-out until 12:00 . 3 guests 13 Aug 2026 O Nodiscount full double bed and twin beds Apply the promo code {@{ Breakfast +} No free cancellation i at Pay incl. i If canceled, the full reservation price will be now i Payment currency USD charged. Pay now in currency: US dollar Sign in and speed up the booking $ 255.79 = INR 23,823.77 2 Guest's contact info Visa MasterCard. EEE SecureCode. Please fill out all the fields @®thawte_ Dss We use cookies for content, advertising, and traffic analysis purposes. The data is transferred to our partners. By clicking “Accept”, you agree with the Cookie use policy and Google's Privacy Policy Accept only necessary First Name*",,,fresh season fresh stays 20 off hotels 500 in the app offer valid in the app only zenhotels excellent ex trustpilot last rooms available on our site book while you still can inr27 782 room price inr 23 823 77 for 2 adults and 1 child 6 years for 1 night pm ce whe check in from 15 00 premier inn london euston including vat inr 3 970 63 12 aug 2026 1duke road london 9 rate details important please note standard quadruple family room for check out until 12 00 3 guests 13 aug 2026 nodiscount full double bed and twin beds apply the promo code breakfast no free cancellation at pay incl if canceled the full reservation price will be now payment currency usd charged pay now in currency us dollar sign in and speed up the booking 255 79 inr 23 823 77 2 guest contact info visa mastercard eee securecode please fill out all the fields thawte dss we use cookies for content advertising and traffic analysis purposes the data is transferred to our partners by clicking accept you agree with the cookie use policy and google privacy policy accept only necessary first name
zenhotels0.png,data\raw\zenhotels\zenhotels0.png,zenhotels,Real,,"More Member Price fm Double bed i fm Double bed i fm Dou Book 1 No meals included 1 {1 No meals included 1 {Sl Nor ~ this room GI 5 photos and save The booking price is i Free cancellation i Free : non-refundable before April 17* befc Sign in to get special rates — it only Style Double room takes a few minutes a Pay now i @ Paynow i a Pay full double bed 19m? NB Bed type not guaranteed NB Bed type not guaranteed >& Non $2 Private bathroom 2 Non-smoking > Non-smoking eee0eeeee M2 Safe Xe Pets allowed can . . - 38,475 <esce %8,568 i %8,661 i for I night for 2 guests for 1 night for 2 guests for I night for 2 guests +€5 taxes and fees + €5 taxes and fees + €5 taxes and fees F Free Wi-Fi Suitable fe sts with all... More We use cookies for content, advertising, and traffic analysis purposes. The data is transferred to our partners. By clicking “Accept"", you agree with the Cookie use policy and Google's Privacy Policy Accept only necessary G7 photos",,,more member price fm double bed fm double bed fm dou book 1 no meals included 1 1 no meals included 1 sl nor this room gi 5 photos and save the booking price is free cancellation free non refundable before april 17 befc sign in to get special rates it only style double room takes few minutes pay now paynow pay full double bed 19m nb bed type not guaranteed nb bed type not guaranteed non 2 private bathroom 2 non smoking non smoking eee0eeeee m2 safe xe pets allowed can 38 475 esce 8 568 8 661 for night for 2 guests for 1 night for 2 guests for night for 2 guests 5 taxes and fees 5 taxes and fees 5 taxes and fees free wi fi suitable fe sts with all more we use cookies for content advertising and traffic analysis purposes the data is transferred to our partners by clicking accept you agree with the cookie use policy and google privacy policy accept only necessary g7 photos
zenhotels1.png,data\raw\zenhotels\zenhotels1.png,zenhotels,Real,,"Nearest subway station Subway station Hotel chain Accor Hotels Ibis Mercure Azimut Hotels Ibis Styles Show 15 more Friedrichstr. 99, Berlin 369m from the center of Berlin 158m from the Friedrichstrasse subway station {E1 No meals ‘ Free cancellation a Pay online TITANIC Comfort Berlin Mitte ook Elisabeth-Mara-Strasse 4, Berlin 1.3km from the center of Berlin 97m from the Spittelmarkt subway station | Standard Double YS No meals room No free cancellation full double bed at Pay online Sheraton Berlin Grand Hotel Esplanade 9 “ Niedersch@nhancen ~ Ate Search by moving the 4 UTExpand & a %1634 = map Excellent = > _ ws 2972 reviews = ; Reinickendorf Q Enter location Parmer 7 x ‘ Volkspark, \F nN cesundl Meh RehbergeWedding - $74,343 . Ae 7 Gla 214,156 i A . ""Prenzlauer for night for 2 guests Z Berg + €9 taxes and fees Moabit \ Show all room: (9) Hansaviertel + durg ~ = SrA Fri Excellent Tiergarten 2533 reviews fr) © ’ P SONS HR na nersdorf i il =! 215,816 i =1,972 Schoneberg Neukolin for night for 2 guests ° é « y €11 taxes and fees i __Tempeoter Friedenau - Feld oe & Show all room: ° Steglitz a | ' . < Excellent —2km — \ © Contributors OpenStreetMap",,,nearest subway station subway station hotel chain accor hotels ibis mercure azimut hotels ibis styles show 15 more friedrichstr 99 berlin 369m from the center of berlin 158m from the friedrichstrasse subway station e1 no meals free cancellation pay online titanic comfort berlin mitte ook elisabeth mara strasse 4 berlin 1 3km from the center of berlin 97m from the spittelmarkt subway station standard double ys no meals room no free cancellation full double bed at pay online sheraton berlin grand hotel esplanade 9 niedersch nhancen ate search by moving the 4 utexpand 1634 map excellent ws 2972 reviews reinickendorf enter location parmer 7 volkspark nn cesundl meh rehbergewedding 74 343 ae 7 gla 214 156 prenzlauer for night for 2 guests berg 9 taxes and fees moabit show all room 9 hansaviertel durg sra fri excellent tiergarten 2533 reviews fr sons hr na nersdorf il 215 816 1 972 schoneberg neukolin for night for 2 guests 11 taxes and fees tempeoter friedenau feld show all room steglitz excellent 2km contributors openstreetmap
CoralNest-h11.png,data\synthetic\hidden fees\CoralNest-h11.png,Synthetic,Figma,,"17 Seminyak, Ball, Indonesia Sse Available Rooms for Sep 5-9 - 4 Nights Garden Pool Villa 2 King 52 m*- ""¥ Tropical Garden view Ee Es ES ES Rate per night IDR 1.850.000 Poa igh: 0 7.400.000 Select Room Ocean View Suite “= King + Sofa - 68 m""- ""Indian Ocean view ss sss Ss Ss Rate per night “Tosl(righs: IDR 10560.000, Select Room Jungle Treehouse “= Twin / King 0 m= ""Rainforest Canopy view (neied enon poston | [Operairteroom | ( Hanmodk ded | (Nature exafencs | Rate per night IDR 1.420.000 “Tot nighs: IDR 5.680.000, —",hidden fees,,17 seminyak ball indonesia sse available rooms for sep 5 9 4 nights garden pool villa 2 king 52 tropical garden view ee es es es rate per night idr 1 850 000 poa igh 0 7 400 000 select room ocean view suite king sofa 68 indian ocean view ss sss ss ss rate per night tosl righs idr 10560 000 select room jungle treehouse twin king 0 rainforest canopy view neied enon poston operairteroom hanmodk ded nature exafencs rate per night idr 1 420 000 tot nighs idr 5 680 000
CoralNest-h12.png,data\synthetic\hidden fees\CoralNest-h12.png,Synthetic,Figma,,Available Rooms for Sep 5-9 - 4 Nights Garden Pool Villa = King +52 m?. %F Tropical Garden view Private plunge post | | Outdoor shower | | Mini bar || Rain shower Rate per night IDR 1.850.000 “Total (4 nights: IDR 7.400.000 Mandatory Bali Tourism Tax Added Government Tourism Tax (4 nights) IDR 780.000 a levies a mandatory tourism tax (DR 195.000/night on all accommodation. This is separate fom the oom rate and vias not included inthe price shown above. New Total (4 nights) IDR 8.180.000,hidden fees,,available rooms for sep 5 9 4 nights garden pool villa king 52 tropical garden view private plunge post outdoor shower mini bar rain shower rate per night idr 1 850 000 total 4 nights idr 7 400 000 mandatory bali tourism tax added government tourism tax 4 nights idr 780 000 levies mandatory tourism tax dr 195 000 night on all accommodation this is separate fom the oom rate and vias not included inthe price shown above new total 4 nights idr 8 180 000
CoralNest-h13.png,data\synthetic\hidden fees\CoralNest-h13.png,Synthetic,Figma,,(Ocean View Suite King + Sofa 63 m?- % Indian Ocean view ‘Ocean panorama | { Infinity terrace | Butler service Complimentary pa Rate per night IDR 2.640.000 “otal (4 nights}: IDR 10:560.000 Government Tourism Tax (4 nights) IDR 1.112.000 a levies a mandatory tourism tax (DR 278000/night on all accommodation. This is separate fom the oom rate and vias not included inthe price shown above. New Total (4 nights) 1DR 11.672.000,hidden fees,,ocean view suite king sofa 63 indian ocean view ocean panorama infinity terrace butler service complimentary pa rate per night idr 2 640 000 otal 4 nights idr 10 560 000 government tourism tax 4 nights idr 1 112 000 levies mandatory tourism tax dr 278000 night on all accommodation this is separate fom the oom rate and vias not included inthe price shown above new total 4 nights 1dr 11 672 000
