image_name,image_path,website,source,page,text,category,severity
plumguide_0.png,data\raw\ixigo\plumguide_0.png,ixigo,Real,,"France > Paris > Sainte-Avoye Paris Hideaway PP 4 guests ZX 1bedroom,2beds ™ 1bathroom £2 20sq/m Tucked away on a quiet street in Le Marais, this apartment places you in one of Paris' most desirable postcodes. Inside, it's compact, but thoughtfully laid out, with a stylish little kitchen and living area where French doors open onto Juliet balconies — perfect for keeping things cool in the warmer months and a spot of people-watching. There's not a huge amount of space for cooking or dining, but with cafes and restaurants right on your doorstep, we expect you'll be spending more time in than out. x nise By using Plum Guide, you agree to emCadsaRaltes verage - We rejected 41,781 homes in Paris, so you don't have to. =94244 83,605 night ao 9 (] 13 May - 14 May 1 guest 291,241 x 1 nights 91,241 12% discount — 210,404 Cleaning and service fee Included Taxes Included @ Total non-refundable 380,837 O Total refundable 388,215 Cancel before 6 May, 2026 for a 50% refund. You won't be charged yet View 8 photos",,
stayvista_0.png,data\raw\ixigo\stayvista_0.png,ixigo,Real,,"STAY | VIS’ Overview Highlights Mumbai, Maharashtra {Guest Favourite! 45/5 | 99 Reviews & Upto9Guests & 3Rooms @ & 3Baths Greatfor: QQ View & Kids of by Infinity = Orchard River Bonfire Pool View & Connect with Host | The StayVista Experience if ee Waterway Retreat Wada, Mum... | 19-20Apr | 4 Guests e f) View Brochure +20 Amenities Request Callback ray poem &, Get in touch v Location Experiences 17,703 (for 3 rooms) Per Night + Taxes Sun, 19 Apr Mon, 20 Apr 2:00pm 11:00am Guests v No. of Rooms 4 Adults, 0 Chil... 3 Rooms SUNDAYSALE Apply to save 26% View all offers > Total See details FAQ's Apply 20,889 @ Reserve to get exciting offer for this property!",,
stayvista_1.png,data\raw\ixigo\stayvista_1.png,ixigo,Real,,"a g2Mm &, Get in touch v Home > Villasin Mumbai > Waterway Retreat-Wadain Mumbai > Payment Waterway Retreat - Wada th Share ie 5 {Guest Favourite! 2 Price details Mumbai, Maharashtra . , ‘ You pay zero convenience fees on your booking! @ Rental Charges (?) 217,703 Check-In Check-Out Sun 19 Apr 2026 Mon 20 Apr 2026 GST (As per government guidelines) 33,187 (From 02:00 PM) (Until 11:00 AM) SUNDAYSALE No. of Rooms Guests Apply to save 26% Apply 3 Rooms *% 4 Guests (4 Adults ) Apply offers / Future Stay Voucher / Gift Card > Total Payable %20,889 Booking & Cancellation policy o No Refund On your selected dates Ihave read and accepted the Terms & Conditions , Privacy Policies , Cancellation Policy and Indemnity Form Refund Policy Home Rules and Policy Check-in time: 2:00 PM, Check-out time: 11:00 AM Note: Early check-in and late check-out is subject to availability (at an additional fee) 100% Secure payment Trusted by 5Lakh+ guests",,
kayak_0.png,data\raw\kayak\kayak_0.png,kayak,Real,,"Ki Al Y{A|K| 3 Mumbai 2D Mopa Int! (GOX) @% May #& 20May & 2travellers + AskAl 2 ¥ = Allfilters + SmartFilters V ) Mealplan Y Stops V__—— Hotelclass V — Reviewscore VY Price V — Airlines V — Freebies = Amenities V —Propertystyle V = Pi > *£ = 2 4é Fetching prices... Malgaon r Joel's River Wood Pernem + EB) cecellent (12) tee 2 32,038 216.019 per person = 20:45 Mumbai Chhatrapati Shivaji Intl, Direct Flight + Hotel e See flight details » t Meals not included @ ° oe 9% Shorter flight 216,444 KAYAK MIX Seeall v v Bhumiputra stays — Pernem ~ Good (15) 2 36,311 218.156 per person z = 20:45 Mumbai Chhatrapati Shivaji Intl, Direct Flight + Hotel a See flight details » t Meals not included",,
oyo_0.png,data\raw\oyo\oyo_0.png,oyo,Real,,"EN Search by city, hotel, or neighborht © Nearme Tue, 14 Apr - Wed, 15 Apr 1 Room, 2 Guests | search| ® & 0124-6201611 Login / Signup — (@ Share <—E A. ke] View all photos Super Collection O Sector 5 Sanpada Formerly Opal Comforts iaTstovg 21379 %6299 + taxes & fees: 148 & Company-Serviced [JJ wizaro memser Tue, 14 Apr - Wed, 15 Apr 1 Room, 2 Guests \",,
oyo_1.png,data\raw\oyo\oyo_1.png,oyo,Real,,"ovo < Modify your booking # 1 j i ing! # Yay! you just saved 2291 on this booking! Super Collection 0 Sector 5 Sanpada Formerly Opal Comforts (ZEXE] (1031 Ratings) - very Good 1 Night Enter your details We will use these details to share your booking information Tue, 14 Apr - Wed, 15 Apr 1 Room, 2 Guests Full Name Email Address Classic Room price for 1 Night X 2 Guests %6299 Mobile Number Instant discount -%2481 60% Coupon Discount -%2291 Payable Amount %1527",,
oyo_10.png,data\raw\oyo\oyo_10.png,oyo,Real,,"Login / Signup EN ovo Pimpri Chinchwad, Pune, Maharas © Nearme Tue, 14 Apr — Wed, 15 Apr 1 Room, 2 Guests | search| ® 0724-6201611 z a View Details 2626 24455 ""| + €166 taxes & fees - per room per night | View Details | Collections Family OYOs Login now to get upto 15% lower prices Your friendly neighbourhood stay Enjoy up to 15% extra discount on your bookings For Group Travellers Local ID: ted ocal IDs accepte Hotel O Western Avenue Pune Formerly Happy ... & 7 people booked this hotel in last 6 Thergaon, Pune - 9 4.6 km hours & Company-Serviced OYOs welcomes couples EEE (128 Ratings) - Good Q Reception % Free Wifi Geyser +9 more + View More fw] WIZARD MEMBER Categories Townhouse - Your friendly, premium PI FB5Z 22006 7% off neighbourhood hotel- Serviced b) g ¥ + €160 taxes & fees - per room per night OYO Flagship - Affordable hotels at Prime locations- Serviced by OYO Super Collection O MIDC Pimpari Pune Formerly SK Palace",,
oyo_11.png,data\raw\oyo\oyo_11.png,oyo,Real,,"EN Search by city, hotel, or neighborh« © Nearme Tue, 14 Apr - Wed, 15 Apr 1 Room, 2 Guests | search| ® 0124-6201611_ 7 Login / Signup —— Er Townhouse Somani TC 1189 Ratings TESTE E1676 098 76% off + taxes & fees: $286 NOW TO GET UPTO 15% LOWER Ss u 5.0 - Check-in rating > Delightful experience Tue, 14 Apr - Wed, 15 Apr 1 Room, 2 Guests Amenities Classic 2 & ac & Free Wifi Ov ig) 24-Hour Front Desk #] Power backup = CCTV cameras @® WELCOME80 coupon applied -%2944 MORE OFFERS Show More About this OYO Your savings 2944 Location Total price 1962 The place is located near JSPM College, Pune, Maharashtra. Including taxes & fees @ Amenities Pre Book Meals, Pre Book Meals, Security, Modern Furniture, Spa, Curtains, Cutlery/Crockery, Kitchen, Continue to Book 24/7 Checkin, Kindle, Iron, Wheelchair Accessible, Laptop Friendly, Hair Dryer, Dining Area, In-house Restaurant, Room Area, Bath Tub, Card Payment, Daily Housekeeping, Fire-Extinguisher, Reception, ¥ 9k+ people booked this OYO in last 6 months Buzzer/Door Bell, HDTV, Conference Room, Dish Washer, Attached Bathroom, Mirror, CCTV Cameras,",,
oyo_12.png,data\raw\oyo\oyo_12.png,oyo,Real,,"ovo Search by city, hotel, or neighborh« © Nearme Tue, 14 Apr - Wed, 15 Apr DanCenter Aumenta Villa | 5BHK I Pvt Pool! Baga! GOA Mid range Y Company Serviced Amenities © #6 Ow &® Free Wifi Geyser Show More About this OYO Affordable hotels at prime location. Choose your room 68 Kitchen NK] Power backup EN TReom 1 Guest | seen | @ 0124-6201611 Call us to Book now Login / Signup LOGIN OGIN NOW TO GET UPTO 1 ES F15076 2800 55% off + taxes & fees: €3690 Tue, 14 Apr - Wed, 15 Apr 1 Room, 1 Guest Premium Villa -5BHK 2 @ Apply coupon MORE OFFERS Total price 218766 Including taxes & fees © Continue to Book @ Hurry, Only 1 room left! Cancellation Policy © Callens eafats: manciurne arhiead at the hatal",,
oyo_13.png,data\raw\oyo\oyo_13.png,oyo,Real,,"Login / Signup EN ovo Goa ‘© Near me Tue, 14 Apr - Wed, 15 Apr 1 Room, 1 Guest | search| ® o 2a e2016n1 ow neighbourhood hotel- Serviced by oyo x = ae | =a & Company-Serviced Pare Super Townhouse Madgaon e M1 people booked ‘Acco! ion Type Near Madgaon Railway Station, Goa hours Hotel (ERY (663 ratings) - very Good sig ®& Parking facility Pr Diningarea @FreeWifi +14 more Hotel Facilities a 2 [wy | WIZARD MEMBER | S TV | — & 26309 77% off AC + €133 taxes & fees - per room per night w Wizard Member OYOs Get 5% off ber hotel: . . ‘et 5% off on member hotels Townhouse Margao Near Railway Station Forme... 7 people booked Near Grace Church, Margao, Goa this hotel in last 6 \WV Show Only Wizard Member OYOs hours (ERY (284 ratings) - very Good Check-in features & Free Wifi & Bath Tub Power backup + 16 more (OY wzaro memeer Pay at Hotel",,
oyo_2.png,data\raw\oyo\oyo_2.png,oyo,Real,,"ovo < Modify your booking Yew . . eel #& Yay! you just saved 2076 on this booking! Super Townhouse APMC Market Mumbai Formerly Stayzi Inn i (189 Rati + Excellent Enter your details [45 x | atings) - Excellen 1 Night We will use these details to share your booking information Tue, 14 Apr - Wed, 15 Apr 1 Room, 2 Guests Full Name Email Address Classic Room price for 1 Night X 2 Guests 27065 Mobile Number Instant discount -%3605 491 v 60% Coupon Discount -%2076 Payable Amount 71384 ¥ 9 people booked this hotel in last 6 hours",,
oyo_3.png,data\raw\oyo\oyo_3.png,oyo,Real,,"ovo EN Search by city, hotel, or neighborh« © Nearme Tue, 14 Apr - Wed, 15 Apr 1 Room, 2 Guests | search| ® 0124-6201611_ , Super Townhouse APMC Market Mumbai Formerly Stayzi Inn ORES & Company-Serviced [JJ wizaro memser u 5.0 - Check-in rating > Delightful experience Y company serviced Amenities = ac & Free Wifi Ov Geyser Z] Power backup Q House Keeping Show More About this OYO OYO Townhouse is based on the needs of the millennial traveler. Every single element of the hotel — from the breakfast menu to the booking process has been re-engineered for comfort, efficiency, convenience and affordability. Login / Signup LOGIN NOW TO GET UPTO 15: PRICES F1180 2655 83% off + taxes & fees: €204 Tue, 14 Apr - Wed, 15 Apr 1 Room, 2 Guests Classic 2 @® > WELCOME80 coupon applied -%2076 MORE OFFERS Your savings %2076 Total price 21384 Including taxes & fees © Continue to Book ¥ 9 people booked this hotel in last 6 hours Cancellation Policy ©",,
oyo_4.png,data\raw\oyo\oyo_4.png,oyo,Real,,"‘© Near me ovo Search by city, hotel, or neighborh« EN Tue, 14 Apr - Wed, 15 Apr 1 Room, 2 Guests | search| & 0124-6201611 Login / Signup er) ) tp A Super Townhouse APMC Market Mumbai Formerly Stayzi Inn NOW TO GET UPTO 15% LOWER Ss LOGIN 189 Ratings F1180 2655 83% off + taxes & fees: €204 & Company-Serviced [JJ wizaro memser u 5.0 - Check-in rating > Delightful experience Tue, 14 Apr - Wed, 15 Apr 1 Room, 2 Guests",,
oyo_5.png,data\raw\oyo\oyo_5.png,oyo,Real,,"ovo Vashi, Navi Mumbai, Maharashtra © Nearme Filters Clear All Price 2607 75688 Collections Family OYOs Your friendly neighbourhood stay For Group Travellers Near Airport Local IDs accepted + View More Categories OYO Rooms - Super affordable stays & Company-Serviced Tue, 14 Apr - Wed, 15 Apr EN ""Room 2 Guests | seen | @ Super Townhouse Oak Vashi Vashi, Mumbai - 9 1.7 km (ZEEES (1621 Ratings) - excelient © Reception Free Wifi © Caretaker (OY wzaro memeer F1787 44 73% off + 8190 taxes & fees - per room per night 0124-6201611 Call us to Book now Login / Signup & 10 people booked this hotel in last 6 hours +19 more Super Collection O Lodha Experia Mall Dombiw... & 8 people booked Dombivli East, Mumbai - 9 12.5 km (EES 377 Ratings) - very Good [fi] Elevator (Z) Reception % Free Wifi (OY wzaro memeer FO58 M4289 73% off + 8180 taxes & fees - per room per night this hotel in last 6 hours +8 more",,
oyo_6.png,data\raw\oyo\oyo_6.png,oyo,Real,,"ovo Filters Clear All Price 2607 75688 Collections {_) Family OYOs {_) Your friendly neighbourhood stay {_) For Group Travellers {) Near Airport {_] Local IDs accepted + View More Categories {| OYO Rooms - Super affordable stays Vashi, Navi Mumbai, Maharashtra. ©- Nearme & Company-Serviced & Company Tue, 14 Apr - Wed, 15 Apr EN 1 Room, 2 Guests Search ® DUPE TOWNNUUSE APIVIL IVIarKEt IVIUITIDa! FOr... Vashi, Mumbai - 9 0.8 km (189 Ratings) - Excellent © Reception @ Free Wifi Geyser F1180 2665 80% off + £204 taxes & fees - per room per night Super Collection O Sanpada Railway Junction Vashi, Mumbai - 9 1.9 km (459 Ratings) - Excellent [fH Elevator © Reception # Free Wifi fw] WIZARD MEMBER F3828 44027 68% off + 8594 taxes & fees - per room per night 0124-6201611 Call us to Book now +7 more +9 more Login / Signup & 9 people booked this hotel in last 6 hours ¥ Hurry, Only 1 room left!",,
oyo_7.png,data\raw\oyo\oyo_7.png,oyo,Real,,"Search by city, hotel, or neighborh« © Nearme Tue, 14 Apr — Wed, 15 Apr Super Townhouse APMC Market Mumbai Formerly Stayzi Inn & Company-Serviced [JJ wizaro memser u 5.0 - Check-in rating > Delightful experience Y company serviced Amenities = ac & Free Wifi Ov Geyser Show More NK] Power backup ig) House Keeping 0124-6201611 1 Room, 2 Guests Le=_] S Call us to Book now 189 Ratings F1500 265 78% off + taxes & fees: £238 Tue, 14 Apr - Wed, 15 Apr 1 Room, 2 Guests Classic 2 @® WELCOME80 coupon applied -%2608 MORE OFFERS Your savings %2608 Total price 71738 Login / Signup",,
oyo_8.png,data\raw\oyo\oyo_8.png,oyo,Real,,"Amenities About this OYO Choose your room Ratings and Reviews Hotel Rules What's nearby (@ Share Y company serviced Amenities Ge AC & Free Wifi Ov Geyser Z] Power backup Q House Keeping Show More About this OYO OYO Townhouse is based on the needs of the millennial traveler. Every single element of the hotel — from the breakfast menu to the booking process has been re-engineered for comfort, efficiency, convenience and affordability. Read more Choose your room SELECTED CATEGORY ¥ taxes & fees: €238) Tue, 14 Apr - Wed, 15 Apr 1 Room, 2 Guests || Classic a @® WELCOME80 coupon applied -%2608 MORE OFFERS Your savings %2608 Total price 21738 Including taxes & fees © Continue to Book ¥ 9 people booked this hotel in last 6 hours Cancellation Policy © Follow safety measures advised at the hotel By proceeding, you agree to our Guest Poli",,
oyo_9.png,data\raw\oyo\oyo_9.png,oyo,Real,,"EN ovo Vashi, Navi Mumbai, Maharashtra. © Nearme Tue, 14 Apr- Wed, 15 Apr 1 Room, 2 Guests | search| ® or24-s201611 Filters Clear All 1 OYO in Vashi, Navi Mumbai, Maharashtra Map View @) Sort By Collections © upto 80% off. Valid until 14th Apr 2026. Family OYOs For Group Travellers Hotel O Home Exotic Studio Kalamboli Local IDs accepted Kalamboli, Mumbai - 9 11.5 km OYOs welcomes couples (ZEREY (504 ratings) - Excetient Categories al Home - Villas and apartments with extra space and privacy F1855 26954 68% off + €336 taxes & fees - per room per night Accomodation Type OYO Home Login / Signup Popularity v 800+ people booked this OYO in last 6 months Pas © Private entrance ©)Reception ©) 24-Hour Front Desk +8 more",,
Screenshot 2026-04-14 160545.png,data\raw\priceline\Screenshot 2026-04-14 160545.png,priceline,Real,,"@ sneaking dark pattern -Google x — [BJ Priceline.com-The Best Deals’ % [PB] Mumbai Hotels: 04/15-04/16| x [BJ Priceline.com x [+ ¢ Ask Gemini e] 3 priceline.com/relax-ui/listings?refid=PLGOOGLECPCB&refclickid=d%3AcBRAND16833014270g46024356902310941049094kwd-10842441%7C9062212%7C&destination=50... WW + o Hotels Cars Flights Packages Cruises Experiences WW? join vip Where to? Check-in - Check-out Rooms & Guests ¥ Update Search Mumbai, India 04/15/2026 - 04/16/2026 (1 night) 1 Room, 2 Adults (PESOS See Nasal 1703 hotels for tomorrow in Mumbai, India Thane) *oKalyan Hea Deals For You Fully Refundable Free Breakfast Luxury Pay Later Price ~ Mumbai North - Chhatrapati | Lonavala.. oogle iMap-data ©2026 Compare Properties Get a side-by-side view of up to 5 properties. Sort By Recommended , Amenities => Free Internet Access 1545) @ Free Breakfast 155) Free Parking Ginger Mumbai Airport v Free Internet Access, Free Parking, Fitness Center, Air... @ 1,268 Reviews 4-Star Hotel Top Booked ICONIQA Hotel Mumbai International Airport v Free Internet Access, Free Parking, Swimming Pool, Fi... CEE = Som eu 4 @ Sign in for a VIP-only discount %9,500 Total: 211,210 Includes taxes & fees Local Deal %993 Off Limited time offer 270 311,717 16:05 14-04-2026",,
Screenshot 2026-04-14 160704.png,data\raw\priceline\Screenshot 2026-04-14 160704.png,priceline,Real,,"© sneaking dark pattern - > o¢ pricelin Overview Photos Luxe Queen Room Sleeps 3 - 205 sq ft 1 Queen Bed P Free Parking + Free WIFI Room Details and Photos Non Refundable 79,500 Total: 211,210 includes taxes & fees 2 left at this price for this room on our site Non Refundable 710,300 Total: 212,154 includes taxes & fees 2 left at this price for this room on our site Amenities About Reviews D-Luxe Queen Room Sleeps 3 - 205 sq ft 1 Queen Bed P Free Parking 4 Free WIFI Room Details and Photos Non Refundable 710,500 Total: 212,390 includes taxes & fees 711,299 Total: 213,333 includes taxes & fees Non Refundable {Bi Price includes breakfast Show More v Ask Gemini Luxe Twin Room Sleeps 3 - 205 sq ft 2 Twin Beds ‘Free WIFI P Free Parking Room Details and Photos SOLD OUT This property is in high demand - book available rooms while you can. ea",,
Screenshot 2026-04-14 160742.png,data\raw\priceline\Screenshot 2026-04-14 160742.png,priceline,Real,,"x | [BY Priceline. x Xx |B Priceline - Checkout: Vile Parle. © sneaking dark pattern - € Cc priceline.com/cart/ch ZR Choose Room Guest & Payment Details Almost done! Enter your details and complete your booking now. Ginger Mumbai Airport Mumbai North - Chhatrapati Shivaji International Airport (BOM ) GOOD | 4-STAR HOTEL CHECK-IN CHECK-OUT NIGHT ROOM Wed, Apr 15, 2026 Thu, Apr 16, 2026 1 1 Luxe Queen Room 9 1 Queen Bed VY. Free Wifi VY Free Parking The guest checking into each hotel room must be 21 or older, present a valid Photo ID and credit card. 3 Booking Confirmation Price per night 29,500.00 1room Number of nights 1 Taxes and fees 21,710.00 Total charges 211,210.00 Coupons cannot be redeemed for this booking Prices in INR. Prices include all taxes and fees. GEE = eon ea Ask Gemini Start planning with Penny (x + 16:07 14-04-2026",,
Screenshot 2026-04-14 161150.png,data\raw\priceline\Screenshot 2026-04-14 161150.png,priceline,Real,,"©@ sneaking dark pai x | [BY Pricelinecom-Th % | [BJ Mumbai Hotels: ger MumbaiA x — (B) THEBEST20Tour x {BB Jaipur Pr u (B Mumbaitotels:0 x = + ¢ Ask Gemini < G@ 2% _experiences.priceline.com/India/d723-ttd Qrx o = Filters Tours, Sightseeing & Cruises How to Get Around Sightseeing Tours Tours by Duration Private Sightseeing Tours BusTours > 1,000+ results Sort by: Featured v "" { Special Offer Ww 49 (437) w& 49 (213) w 48 (1,694) w 49 (1,960) Full Day Backwater Village Private Full-Day Jaipur City Tour with Private Mumbai Sightseeing Tour Taj Mahal and Agra Private Car Tour Punting Boat Cruise Car, Guide & Skip-the-Line (Traveller's Choice Award Winner) from Delhi with 5* Lunch 6 hours - Free Cancellation 7 hours - Free Cancellation 4 to 6 hours - Free Cancellation 12 hours - Free Cancellation from 2,600 from %500 from 2,500 from 31,924 22,405 Price varies by group size Price varies by group size Price varies by group size Price varies by group size By clicking “Accept All’, you agree to the storing of cookies on your device to enhance site navigation, analyze site usage, https://experiences priceline.com/tours/Jaipur/Private-Full-Day-Jaipur-City-Tour-with-Various-Options/d4627-3254",,
Screenshot 2026-04-14 161318.png,data\raw\priceline\Screenshot 2026-04-14 161318.png,priceline,Real,,"@ sneaking dark p PB) Pricelinecom-Th x — [BJ] Mumbai Hotels: ¢ x | (BY THEBEST 20 Tou P) Jaipur Private Full x — [B] Mumbai Hotels: Ask Gemini eriences.priceline.com/tour © 7 hours (approx.) @ Pickup offered @® Group discounts O Mobile ticket 210,074.34 Price details @ Discounted rates for children =| Offered in: English and 4 more @© Car + Guide + Entrance Language U English Includes: Private Car with Driver, Guide and Entrance tickets. But Lunch is not included in this price. Date Travelers v v Pickup included Wed, Apr 15 a2 Q& English: In-person +4 more 210,074.34 | Update Search 7:30 AM | | 8:00 AM | | 8:30 AM | | 9:00 AM 2 Adults x 25,037.17 10 AM | 9:30 AM || 10:00 AM || 10:30 AM || 11:00 AM & Book ahead! On average, this is booked 32 days in advance 2 hours left to book. The tour operator will stop accepting © bookings for your date soon. @® Non-refundable - The free cancellation window has closed for okNew this date. 211,918.92 @ Back to top 2 Adults x 25,959.46 4 16:13 Q Search as a @ @ : © 14-04-2026 O Car + Guide + Entrance + Lunch",,
Screenshot 2026-04-14 161403.png,data\raw\priceline\Screenshot 2026-04-14 161403.png,priceline,Real,,"Overview What's Included Meeting and Pickup Itinerary Additional Info Cancellation Policy Reviews 210,074.34 Price details ) Discounted rates for children @ Car + Guide + Entrance Includes: Private Car with Driver, Guide and Entrance tickets. But Lunch is not included in this price. Pickup included vanguage & English: in-person +4 more English 710,074.34 on wave 2 Adults x 75,037.17 ate v ravelers yu 730 AM || 8:00 AM || 8:30 AM || 9:00 AM | Wed, Apr 15 22 7:00 AM ( 9:30 AM || 10:00 AM || 10:30 AM || 1:00 AM | Update Search @ Zhours left to book. The tour operator will stop accepting bookings for your date soon. 6) Book ahead! @ Non-refundable - The free cancellation window has closed for <aNey ‘On average, this is booked 32 days in advance. this date. O Car + Guide + Entrance + Lunch 3M,918.92 2Adults x #5.959.46 © Car+Guide F2127.04 2aduls «#108852 1,000.00 © Guide Only 2 Adults x 2500.00 Back to top",,
sawaari0.png,data\raw\sawari\sawaari0.png,sawari,Real,,"SAVAAR Bes Css) Home > Select Car Trip Type Pick up Time New Delhi - Mathura One way 15-04-2026 7:00 AM Modify Booking y Wagon R © 28% OFF £2,353 {\\3) or equivalent | 4 seater AC Cab = 1 70 2 A } & Driver allowance included A S&S +400 Charges and Taxes ‘ammo (@)_ 166 kms included | Post limit: €11/km , SELECT CAR Inclusions and Exclusions ¥ Toyota Etios @ 28% OFF £2,407 or equivalent | 4 seater AC Cab = 1 ,743 & Driver allowance included S&S + 402 Charges and Taxes (@._ 166 kms included | Post limit: #11/km : SELECT CAR Inclusions and Exclusions v Ertiga © 19% OFF £2,616 = yA La ESD or equivalent | 6 seater AC Cab , See 2,117 ae R EX Driver allowance included + 416 Charnes and Taxes",,
sawari1.png,data\raw\sawari\sawari1.png,sawari,Real,,"PICnup Loco Drop Location <] Personalize Your Journey Enhance your travel experience with our premium add-ons O New Delhi - Mathura Expressway — Most Popular O Cab with Luggage Carrier O New Car Promise - Model that is 2023 or newer O Chauffeurs who know your language Inclusions/Exclusions @ Inclusions e Exclusions vy Base Fare and Fuel Charges ; 166 km v_ Driver Allowance %35, ™149 %249 %199 x Beyond package km charged at %11/km after APP! PROCEED View Fare Break up Aa Base Fare 31,702 Driver Allowance %300 GST 2100.00 Total Fare %2,102",,
Screenshot 2026-04-14 221107.png,data\raw\skyscanner\Screenshot 2026-04-14 221107.png,skyscanner,Real,,"@ Flight Ticket Booking: Cheap Fi X = + +> Ask Gemini - ag xX € G —&_skyscanner.co.in/?locale=en-GB&gclsrc=aw.ds&8iutm_source=google8utm_medium=cpc8utm_campaign=IN-Travel-Search-Brand-SkyscannerPure-Desktop&utm term=s.. ® x @ my C1) a Mz . s~< Skyscanner Hep @ @Y @ Login % Flights ( = Hotels )( > Cars Millions of cheap flights. One simple search. Oneway ¥ From e Depart Travellers and cabin class Mumbai (Any) Goa North Manohar International (GOX) 16/05/2026 1 Adult, Economy Seareh eo @ Add nearby airports WB Add nearby airports ¥) Add ahotel @ Direct flights @ Explore everywhere ENG IN 22:10 cy 6 SW) 14-04-2026 } n 6",,
Screenshot 2026-04-14 221128.png,data\raw\skyscanner\Screenshot 2026-04-14 221128.png,skyscanner,Real,,"Compare Cheap Hotel x S| Cheap domestic flights from MX = + ¢ Ask Gemini G@ 8% _skyscanner.co.in/transport/flights/ibom/gox/260516/?adul i nomyéichildrenv2 homeurtn=0&preferdirects=false&outboundaltsenabled=false.. Oo 1 ae Skyscanner Help English (UK) #8 India ZINR @ )(. a» Cars = Hotels Flexible on your dates? cv Mumbai (Any) - Goa (GOX) - 1 adult, Economy Explore different dates to find cheaper flights 13 May 14May 15 May 23,032 23,586 23,765 17 May 18 May 19 May im] 33,572 3,052 23,580 Flexible dates @ GetPrice Alerts (Checked 19 of 27 5 Show whole month Stops a Cheapest Fastest 23,321 33,586 Sort ¥ Direct thts th from 83,321 stop from 85,825 as SS thos Book with Akasa Air from rom : 2 : 13:05 » 14:30 24,977 BOM Direct GOX Baggage “ Select all Ti deals from (¥) 07:30 ‘nos 08:35 23,638",,
Screenshot 2026-04-14 221444.png,data\raw\skyscanner\Screenshot 2026-04-14 221444.png,skyscanner,Real,,"®& Hotels| Compare Cheap Hotel x = p estic flights from M % | Hotels| Compare Cheap Hotel X + Se skyscanner.co.in/hotels/search?checkin=2026-05-16&checkout=2026-05-18&adults=1 &rooms=1&source=FlightsDayViewOC&entity_id=275418888sort=sort_type_best_d... jere do you want to stay? Check-in Taxes and fees not included | 556 results Display total including taxes ALCORN OR Search as you move the map bid dh. sy Juven”, Reis Magos).. 3.415 + Top reviews Lowest price Most stars Nearest first ¥ RIM Parvoyron ¥10,297 28,559 Old:Goa 1,398 | a earlim 2| 8,200 erie 4 We find prices from all across the web — what providers pay us affects how we sort results. Learn how Skyscanner works Taleiaao, %6,000 mali — %2, %1,598 ta Cruz %807 CARANerteeer 138 2,500 Taj Cidade de Goa Heritage, 9 2,283 Kund Goa Our cheapest price ( 214250 J Bambolim os $14,250 oon ahem ee 0.38 km from Radiance Diagnostics agoda 18,749 Agacaim 4.5/5 12,025 reviews Free cancellation Breakfast included Madkai the Location 4.5/5 8 More deals from v Vasco Chicalim Cortalim 814,250 Da Gama #2511) Dabolim __Sancoale %6,000 sate %2,702 M8 Cozy AC Studio Aptin Panjim 90 a WS : =@om@a 2 gy Zt",,
Screenshot 2026-04-14 221619.png,data\raw\skyscanner\Screenshot 2026-04-14 221619.png,skyscanner,Real,,"| Compare Cheap Hotel X Cc skyscanner.co.in/hotels/search?checkin=2026-05-168&checkout=2026-05-18&adu Where do you Goa ® Cheap domestic flights from MX Cozywoods Hill Resort 1.43 km from Karmali Station 3.7/5 32 reviews 1.25 km from Maruti Ground 4.3/5 191 reviews Guests liked: Beautiful vibe - Exceptional service - Helpful staff « Well maintained 4} Summarised by Al Hotels | Compare Cheap Hote! x B The Hosteller Goa, Old Goa, G 8rooms=1&sour Check-in 16/05/2026 Check-out 18/05/2026 34.924 - 49% off 32,500 arin: agoda ecee Free cancellation Cheapest from 1,964 310,297 erin ” Expedia Free cancellation More deals from €10,297 lightsDayViewOC&entity id=27541888&sort=sort type bestd.. ® rx x + + Ask Gemini eo Guests and rooms Jadult, 1 room Search hotels -> Searchasyoumovethemap @™) HX sel pee ones 3,415 + Panag’, %10,297 T Chat ua Reis Magos 78,559 Old\Goa %1,398 00 3 8,200 arlim %e716 4 Taleiaao %6,000 ‘mali 82, %1,598 pte Crux %807 3,367 CARANenterr 33,438 22,283 1,769 5 Bambolim %5,720 Goa'vetna 18,749 Agacaim 9 Vasco Da Gama 2,511 Chicalim Cortalim Dabolim Sancoale Velsao %15,913 Cansaunnr )5-18/hotel/hotel/hotels?legacy_provider_id=228&rooms=1&closed_user_group=generaléhb_data=peOCvPMRTaEA2-Kuy65x6USy2U6k3npKKil1 AdN6viuNMo2dRjINRjU_uXA1XcQ-2... QED = om ea « aa 22:16 14-04-2026 et) =",,
uc0.png,data\raw\urbancompany\uc0.png,urbancompany,Real,,"Urban Company Select a service Upto 20% OFF Super saver Waxing Bridal facial packages Korean facial Signature facials Cleanup v Pedicure & Threading & face Bleach, detan & manicure wax massage © 1201, Cliff Ave- Hiranandani... v Q. Search in Salon Luxe Cleanup Hydra mud glow cleanup © 4.90 (6K reviews) 31,299 * 45 mins * Purifies skin & refines pores to reveal a healthy, natural glow * Suitable for dry skin View details Detox mud cleanup © 4.91 (2K reviews) . @ Get 750 coupon After first service delivery UC Promise Y 4.5+ Rated Beauticians Fogun> iy Y Luxury Salon Experience Y Premium Branded Products View Car",,
